noun,count,label
佐野専左衛門,32,Person
三井銀行,304,Government
発起人代表,56,Position_Vocation
正右衛門,48,Position_Vocation
函館区民総代,16,School
小野亀治,32,Person
相川洗心,16,Person
亀治,16,Position_Vocation
区民総代,48,Position_Vocation
政府高官,16,Position_Vocation
熾仁親王,16,Person
大隈,120,Person
石川,144,Person
静岡,24,City
福沢諭吉,40,Person
交詢社,16,Company
東京日日新聞,32,Person
忠礼,24,Title_Other
漸進主義,16,Doctrine_Method_Other
伊藤博文,56,Person
大隈重信,32,Person
伊藤,96,Person
開拓使官有,16,Doctrine_Method_Other
詔勅,16,Product_Other
工藤,232,Person
開拓使側,16,Natural_Phenomenon_Other
本多新,24,GOE_Other
自由党員,24,Position_Vocation
北海自由党,104,Event_Other
函館県警察,16,Public_Institution
函館区会議員,16,Book
内閣顧問,16,Position_Vocation
函館県令,24,Public_Institution
堀金峰,16,Person
函館支庁時代,16,Plan
金沢弥惣兵衛,32,Doctrine_Method_Other
脇坂平吉,24,Person
函館県職員録,16,Government
反日,16,Doctrine_Method_Other
日本公使館,16,Government
小橋栄太郎,48,Person
北海自由党創立委員,16,Position_Vocation
江湖ノ,16,Person
党員,40,Position_Vocation
和田,40,Person
高砂丸,16,Ship
内閣総理大臣,32,Position_Vocation
各省大臣,16,Government
北海道事業管理局,40,Government
函館札幌,88,URL
函館根室,40,Continental_Region
商務大臣,40,Position_Vocation
内閣,72,Government
鹿児島県,16,Province
理事官,40,Position_Vocation
支庁長,80,Position_Vocation
函館支庁長,56,School
次長,48,Position_Vocation
警察官,88,Position_Vocation
農学校,16,Person
北海道庁開庁,16,Government
宮崎,72,Person
県知事,40,Position_Vocation
北海道庁令,64,Government
函館在勤理事官,16,Position_Vocation
二木彦七,96,Person
長官出張所,32,Public_Institution
小野修一郎,24,Person
二木,32,Volume
庁令,136,Law
林悦郎,136,Person
中村修,16,Person
函館県時代,96,School
部長,64,Position_Vocation
添田弼,16,Person
理事官兼務,16,Government
道庁内,16,Province
参事官,16,Position_Vocation
曽我部道夫,32,Person
下級俸書記官,16,Position_Vocation
函館区長職,16,Position_Vocation
拓殖,32,School
殖民,24,Food_Other
事務長,40,Position_Vocation
事務官,16,Position_Vocation
勅令,16,Government
官報,24,Book
根室支庁,56,Domestic_Region
根室花咲,16,Dish
野付,16,City
標津,24,City
河西,16,City
上川,56,GOE_Other
白糠,16,City
函館警察署長,56,Position_Vocation
亀田外,16,Person
署長,32,Position_Vocation
函館港内,48,Domestic_Region
分署長,16,Position_Vocation
七飯警察署,24,Public_Institution
警察署長,80,Position_Vocation
北海道議会,48,Government
地方自治制,16,Product_Other
北海道議会開設運動,56,Plan
憲法,64,Law
衆議院議員選挙法,64,Plan
地方自治制度,16,Doctrine_Method_Other
沖縄,112,Province
小笠原諸島,24,Island
貴族院議員,16,Position_Vocation
道民,48,Domestic_Region
衆議院予算委員会,16,Government
発起人,328,Position_Vocation
平出喜三郎,528,Person
佐瀬精一,32,Person
上嶋,96,Person
国会議員,48,Position_Vocation
道南地域,80,Continental_Region
平出,352,Person
佐瀬,72,Person
起案委員,16,Position_Vocation
岩田栄蔵,16,Person
請願事務所,16,Company
請願委員,24,Position_Vocation
上京委員,48,Position_Vocation
関川与左衛門,24,Person
金仙楼,40,Religious_Festival
板垣退助,16,Person
板垣,96,Military
評議員,72,Position_Vocation
小川幸兵衛,96,GOE_Other
高橋文之助,88,Person
種田直右衛門,24,Person
迎接委員,16,Position_Vocation
委員,296,Position_Vocation
迎接委員会,16,Conference
上島,16,Person
山崎知,24,Product_Other
高津,56,Person
龍野,16,City
溝口,16,Person
空知,80,City
阿部宇,16,Person
尾崎幾三郎,16,Person
山崎,104,Person
熊田宗次郎,32,Person
青木清治郎,80,Person
佐瀬得三,24,Person
衆議院議員,152,Position_Vocation
衆議院,32,Position_Vocation
加藤政之助,48,Person
代議士,96,Position_Vocation
和田惟,56,Person
八木橋栄吉,32,Person
仮議長,24,Government
久松義典,16,Person
評議員会メンバー,16,Position_Vocation
ジャーナリスト,32,Position_Vocation
弁護士,72,Position_Vocation
北海道会,40,Corporation_Other
道会議員,64,Food_Other
井上馨,96,Person
山県有朋,16,Person
北海道庁長官,160,Government
上奏,16,Person
裁可,40,Title_Other
助役,640,Position_Vocation
収入役,112,Position_Vocation
合議制,16,Position_Vocation
町村制,24,Doctrine_Method_Other
亀田支庁,16,Company
区長候補者選出,16,Position_Vocation
阿部興人,64,Person
北守政直,72,Person
開港以前,16,Domestic_Region
亀田地区,48,Domestic_Region
五稜郭地区,128,Domestic_Region
居留外国人,72,Ethnic_Group_Other
地元商人,48,Position_Vocation
大町築出地,40,Plan
箱館地所規則,24,Doctrine_Method_Other
居留地,16,Facility_Part
山ノ手,24,Station
払い下げ,48,Product_Other
裏坪,24,Sea
家持,40,Mollusc_Arthropod
小商,16,Position_Vocation
奉公人,40,Position_Vocation
太物,24,Food_Other
小間物商,24,Position_Vocation
荒物商,40,Position_Vocation
山の手,56,City
山の手地区,48,Domestic_Region
ともなう,88,Flora
大区地主総代,24,Position_Vocation
白鳥宇兵衛,16,GOE_Other
佐々木忠兵衛,80,Person
真砂町,240,City
函館県統計書,96,Government
函館商工業調査報告,112,Printing_Other
北海道庁統計書,224,Government
日露戦争,960,War
芸妓,96,Person
物産商,64,Government
大小区制時,16,Doctrine_Method_Other
西川町,168,Province
台町,24,Port
音羽町,96,City
汐見町,48,Doctrine_Method_Other
旅籠町,16,Facility_Part
函館商業会議所,448,School
所得額,32,Doctrine_Method_Other
三井物産,264,Company
函館新繁昌記上篇,16,Plan
最新函館案内,56,Facility_Part
所得税,96,Doctrine_Method_Other
不動産経営者,16,Position_Vocation
土蔵,16,Facility_Part
労働者,696,Position_Vocation
高橋鉄三郎,16,Person
金沢彦作,80,Person
銀座通り,24,GOE_Other
調査委員,48,Position_Vocation
旧弁天,16,Worship_Place
コレラ,32,Offense
パーマー,24,Person
閣議,192,Conference
横浜水道創設,16,GOE_Other
外務卿,48,Position_Vocation
太政,32,Person
大臣,240,Position_Vocation
東川,96,GOE_Other
西川,40,City
豊川,16,City
若松,240,Person
高砂,16,Product_Other
函館商工会沿革誌,32,GOE_Other
汚物掃除法,16,Plan
東川町288番地,16,Domestic_Region
第1次拡張工事,16,Event_Other
北海道庁期,16,Public_Institution
蓬莱町,144,City
谷地頭町に,16,Postal_Address
理事者,48,Position_Vocation
北垣,32,Person
小樽港,216,Province
咽喉,16,Academic
鶴岡小学校,40,Facility_Other
函館船渠株式会社,40,Company
函館船渠,216,GOE_Other
佐藤,360,Person
桟橋,456,Facility_Part
諸村,16,Position_Vocation
殖産興業,24,GOE_Other
港湾労働者,32,Position_Vocation
日清,112,Person
家父長制,16,Doctrine_Method_Other
資本主義,16,Doctrine_Method_Other
首都札幌,16,City
函館経済界,80,Sea
小樽商人,24,GOE_Other
広井勇,48,Person
博士,40,Position_Vocation
船渠設置意見上申書,16,Doctrine_Method_Other
久保扶桑,32,Person
函館港湾,16,City
西洋型,48,Culture
道庁技師,16,Position_Vocation
新川,24,Person
区営改良工事,16,Doctrine_Method_Other
産業革命,56,Event_Other
函館商人,320,School
拓殖計画,16,Plan
肥田浜五郎,24,Person
桐野利邦,24,Person
技師,144,Position_Vocation
広井,56,Person
日清戦争,88,War
浅野総一郎,24,Person
函館支店,608,Public_Institution
滝野善三郎,40,City
滝野組,96,Public_Institution
三菱,1512,Company
滝野,40,City
切り離し,16,Product_Other
函館海運史,96,Book
岡村小三郎,16,Person
伝馬船,24,Ship
工藤忠平,40,Person
三菱会社,72,Company_Group
佐々木,208,Station
佐々木組,16,Person
パイオニア,16,Company
北海道立志編,16,Book
茅沼炭鉱,16,Company
幌内,72,City
石炭ステベ,16,Material
岩見沢,96,City
佐々木市造,16,Mountain
木下宏平,40,Person
榎本六兵衛,40,Person
芝崎八,16,Person
芝崎組,16,River
宮路助三郎,48,Person
豊川町氷室,16,City
取締役,496,Position_Vocation
勝田弥吉,24,Person
函館商業会議所年報,48,School
函館商業会議所統計年報,16,School
貴族,40,Position_Vocation
中世,16,Facility_Part
保税倉庫法,16,Law
函館在住,208,City
函館商工会議所,320,Public_Institution
函館経済史,24,GOE_Other
函館支社,96,Domestic_Region
内国人,16,Ethnic_Group_Other
横浜函館間,16,Pro_Sports_Organization
三菱商会,32,GOE_Other
三菱汽船,24,Company_Group
税関,80,Public_Institution
北海道倉庫業,88,Province
渡辺孝平,120,Person
倉庫証券,48,Doctrine_Method_Other
臨海部,32,School
伏木,56,City
高知,32,City
告示,56,Theater
旧商法,16,Government
日本倉庫業連合会,16,Corporation_Other
矢越丸,72,Ship
函館商工会,304,GOE_Other
安田銀行,256,Company
函館支店倉庫,16,GOE_Other
函館汽船,64,Port
藤野四郎,40,Person
田中武兵衛,16,Person
北海道共同,16,Government
函館倉庫業,32,School
山県勇三郎,24,Person
函館倉庫業組合,16,Corporation_Other
柳田倉庫,24,GOE_Other
海運業者,16,Position_Vocation
函館在籍船主,16,Public_Institution
服部半左衛門,40,Person
工藤嘉七,32,Person
金森,144,Person
弁天倉庫,32,Animal_Part
金森倉庫,32,Person
鮭鱒,544,Food_Other
函館経済,128,Domestic_Region
東京以北,64,Domestic_Region
宿駅制,16,Doctrine_Method_Other
汽船,40,Facility_Part
東京丸,64,Ship
左官,16,Position_Vocation
函館着,32,Material
菊池,104,Person
函館森間,16,Ethnic_Group_Other
鍛冶町,40,City
佐藤祐,16,Person
北海新聞,128,Company
副社長,104,Position_Vocation
相談役,48,Position_Vocation
函館馬車鉄道株式会社,24,Facility_Part
東北部,32,Domestic_Region
函館駅,752,City
湯川温泉,16,Dish
石狩炭田,24,Company
北炭,16,Material
美唄,24,City
室蘭線,40,Railroad
北垣国道,24,GOE_Other
茅沼炭坑,24,Railroad
川崎船,88,GOE_Other
日清戦争後,48,Natural_Disaster
帝国主義,24,Doctrine_Method_Other
函館桟橋,40,Car_Stop
日本鉄道会社,56,Company
東北線,40,Railroad
比羅夫丸,136,Ship
田村丸,72,Ship
千歳線経由,16,Facility_Other
関西,48,Domestic_Region
創立委員長,24,Position_Vocation
高島嘉右衛門,16,Person
近藤廉平,48,Person
監査役,168,Position_Vocation
理事,208,Position_Vocation
園田,72,Person
坂本,448,Person
専務理事,16,Position_Vocation
渋沢栄一,104,Person
函館支社長,16,Port
函館支店長,48,Position_Vocation
秀行,24,Person
函館資本,16,Plan
函館出張所,208,GOE_Other
函館停車場,16,Port
北海道鉄道百年史,24,Corporation_Other
技術者,80,Position_Vocation
親方,24,Position_Vocation
道南の槌音,24,Book
末原,24,Person
村山源吾,16,Person
清水平吉,16,Person
福田由松,24,Person
青函船舶鉄道管理局,16,Product_Other
奥羽線,24,Railroad
青森駅,24,City
国有鉄道,24,Company
青函連絡船史,32,Book
若松埠頭,96,City
山口和雄,16,Person
塩鱒,88,God
天塩,40,City
胴鰊,72,Animal_Part
笹目,24,GOE_Other
京阪,32,Company
東京方面,48,Province
福島県,24,City
東京地方,16,Domestic_Region
酒類,16,Dish
反物,16,Clothing
箱館生産会所,40,Doctrine_Method_Other
北海産物,32,Dish
海関,40,Position_Vocation
貸付会所,48,Law
拓殖事業,24,Plan
漁場持制,16,Doctrine_Method_Other
以北,24,Domestic_Region
諸郡,16,Position_Vocation
口問屋制,16,Doctrine_Method_Other
開拓使布達,24,Event_Other
東京商人,88,GOE_Other
海産商,704,Position_Vocation
栄助,32,City
大小豆,16,Food_Other
鹿島万平,32,City
産業調査報告書,40,Printing_Other
干鱈,24,Flora
営業者,56,Doctrine_Method_Other
田中家,16,Family
箱館付六,16,Doctrine_Method_Other
厚岸郡,16,City
道外,208,City
利尻,24,Food_Other
礼文,24,City
新興商人,24,Position_Vocation
三井組,208,Company
浜中,24,Person
水産物取扱商人,24,Position_Vocation
松岡譲,16,Person
西南戦争,40,War
大蔵卿,56,Position_Vocation
松方正義,24,Person
日本銀行,184,Corporation_Other
兌換制度,24,Doctrine_Method_Other
相場会所,16,Person
吉平,24,Person
北海道庁統計総覧,24,Government
山田慎,48,Person
野村正三,16,Person
栖原小右衛門,32,GOE_Other
佐野定,40,Person
株主,688,Position_Vocation
筆頭株主,24,Position_Vocation
大株主,56,Position_Vocation
四日市,72,Province
根室支店,24,GOE_Other
札幌支店,16,Province
根室県庁,16,City
根室農工事務所,16,GOE_Other
広業,312,City
みえ,48,City
身欠鰊,32,Dish
松方デフレ,16,Person
水産税,32,Doctrine_Method_Other
商業港,16,Port
漁業者,272,Academic
華族,16,Position_Vocation
道内消費,16,Domestic_Region
日本型船,24,Doctrine_Method_Other
関西方面,32,Domestic_Region
棒鱈,24,Dish
函館移出水産物,16,Plan
出漁,360,Doctrine_Method_Other
塩鮭鱒,264,Food_Other
海産物,24,Dish
石油は,64,Natural_Object_Other
大麻,16,Product_Other
菜豆,16,Flora
燕麦,16,Food_Other
金物,16,Position_Vocation
水産商,16,Position_Vocation
藤野,40,Person
陸産物,16,Mollusc_Arthropod
谷津菊,16,Person
小林録太郎,16,Person
青田,16,Person
今井,48,Person
渋川富太郎,16,Person
殖民公報,104,Book
函館近海,56,Geological_Region_Other
稚内,120,City
樺太産魚肥,16,Dish
川名得太郎,16,Product_Other
安達支店,16,GOE_Other
利別,24,City
筑前善次郎,24,Person
かわら,16,Animal_Part
函館近傍,16,Zoo
旧開地,16,Port
土崎,48,City
今井定太郎,16,Person
佐野,32,Person
家政改革名義変更問題,16,Law
相馬家,16,Family
渡辺家,32,River
洋物,16,Animal_Part
杉野三次郎,32,Person
硫黄採掘,16,Offense
北前船経営,16,Event_Other
渡島組,48,Public_Institution
久保彦助,24,Person
久保,72,Person
維新政府,24,Government
合名会社,240,Dish
函館ニ於ケル銀行以外ノ金融機関,24,Book
久蔵,32,Person
横浜市史,16,Book
横浜経由,24,Domestic_Region
函館市場,72,GOE_Other
塩分,16,Food_Other
函館産,24,Island
干鯣,24,Name_Other
広東省,32,City
清商,544,Position_Vocation
長江一帯,16,Domestic_Region
硫黄輸出,32,Doctrine_Method_Other
函館入港,56,Facility_Part
日本製品,16,Country
日本米,32,Country
太平洋郵船会社,24,Company
居留外国商人,32,Position_Vocation
東洋,24,Country
ヘボン,48,Doctrine_Method_Other
アストン,40,Person
デント商会,32,Company
毎日新聞,64,Newspaper
清国人,112,Ethnic_Group_Other
函館進出,16,Event_Other
清国商社,16,Company
中橋和之,16,Person
東和号,32,Natural_Disaster
欧米商人,40,Position_Vocation
昆布取引,16,Dish
鹿島万兵衛,24,Government
兵庫県,40,Province
黄宗祐,32,Nature_Color
華僑,56,Country
正理事,24,Position_Vocation
浙江省,72,Province
函館在留清商,16,Position_Vocation
函館駐在,40,Position_Vocation
董事職,16,Doctrine_Method_Other
張瑞,16,Person
永祥,24,Person
在留清商,16,Ethnic_Group_Other
商人階層,24,Position_Vocation
福建省,24,Person
上海本店,24,GOE_Other
高田祐吉,16,Person
鹿島,56,Pro_Sports_Organization
昆布生産者,24,Position_Vocation
水野忠兵衛,16,Person
満川,48,Person
天津,48,City
邦商,16,Position_Vocation
士族,16,Position_Vocation
対清,24,Country
寧波,40,City
木村万平,168,City
木村,128,Person
田中次郎左衛門,40,Person
林留,16,Person
島田八郎,16,Person
笠野熊吉,64,Person
林徳,16,Person
清国直輸商会,24,Company
函館店,24,Port
名代,24,Doctrine_Method_Other
赤井善平,24,Person
安達栄蔵,16,Person
笠野,112,Person
貿易拡張,16,Product_Other
勧商局,48,Position_Vocation
内国商,48,Position_Vocation
支店長,64,Position_Vocation
定約,16,Mammal
買い上げ,16,Doctrine_Method_Other
大日本外国貿易半年表,16,Book
張尊,80,Person
店員,56,Position_Vocation
函館出張店,32,GOE_Other
慎昌号,24,Person
帳場,16,Position_Vocation
上海市場,16,GOE_Other
函館県統計表,16,Government
笠野吉次郎,24,Person
農商務,72,Government
東京本店,24,GOE_Other
